miRNA name	pos:mut	SOD1_ALS-iPSC-miRNA-MN_1_trim	SOD1_ALS-iPSC-miRNA-MN_2_trim	SOD1_ALS-iPSC-miRNA-MN_1_trim (PM+1MM+2MM)	SOD1_ALS-iPSC-miRNA-MN_2_trim (PM+1MM+2MM)
hsa-miR-17-5p	21:TA,23:GA	2.0	1.0	22031.0	8581.0
hsa-miR-17-5p	21:TA,23:GC	1.0	0.0	22031.0	8581.0
hsa-miR-17-5p	21:TA,23:GT	2.0	1.0	22031.0	8581.0
hsa-miR-17-5p	21:TG,23:GC	0.0	1.0	22031.0	8581.0
hsa-miR-17-5p	22:AC,23:GT	1.0	2.0	22031.0	8581.0
hsa-miR-17-5p	22:AG,23:GA	1.0	4.0	22031.0	8581.0
hsa-miR-17-5p	22:AG,23:GT	6.0	5.0	22031.0	8581.0
hsa-miR-17-5p	22:AT,23:GA	3.0	1.0	22031.0	8581.0
hsa-miR-17-5p	22:AT,23:GT	25.0	6.0	22031.0	8581.0
hsa-miR-181a-2-3p	11:GA	7.0	1.0	70517.0	30091.0
hsa-miR-181a-2-3p	11:GC	0.0	2.0	70517.0	30091.0
hsa-miR-181a-2-3p	11:GT	2.0	2.0	70517.0	30091.0
hsa-miR-181a-2-3p	14:GA	0.0	1.0	70517.0	30091.0
hsa-miR-181a-2-3p	14:GC	2.0	0.0	70517.0	30091.0
hsa-miR-181a-2-3p	14:GT	3.0	0.0	70517.0	30091.0
hsa-miR-181a-2-3p	18:GA	0.0	2.0	70517.0	30091.0
hsa-miR-181a-2-3p	18:GC	1.0	1.0	70517.0	30091.0
hsa-miR-181a-2-3p	18:GT	4.0	1.0	70517.0	30091.0
hsa-miR-181a-3p	11:GA	1.0	1.0	46106.0	18394.0
hsa-miR-181a-3p	11:GC	1.0	1.0	46106.0	18394.0
hsa-miR-181a-3p	11:GT	1.0	0.0	46106.0	18394.0
hsa-miR-181a-3p	14:GA	1.0	1.0	46106.0	18394.0
hsa-miR-181a-3p	14:GT	1.0	0.0	46106.0	18394.0
hsa-miR-181a-3p	18:GA	1.0	0.0	46106.0	18394.0
hsa-miR-181a-3p	18:GC	1.0	0.0	46106.0	18394.0
hsa-miR-181a-3p	11:GA,17:TC	1.0	0.0	46106.0	18394.0
hsa-miR-181a-3p	11:GC,14:GC	0.0	1.0	46106.0	18394.0
hsa-miR-181a-5p	11:GA	103.0	37.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GC	97.0	18.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GT	75.0	35.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA	94.0	39.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GC	68.0	53.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GT	84.0	30.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GA	190.0	62.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GC	48.0	18.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GT	119.0	36.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GA	121.0	36.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GC	45.0	27.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GT	65.0	28.0	2029095.0	755703.0
hsa-miR-181a-5p	20:GA	112.0	45.0	2029095.0	755703.0
hsa-miR-181a-5p	20:GC	21.0	7.0	2029095.0	755703.0
hsa-miR-181a-5p	20:GT	66.0	35.0	2029095.0	755703.0
hsa-miR-181a-5p	22:GA	250.0	74.0	2029095.0	755703.0
hsa-miR-181a-5p	22:GC	38.0	6.0	2029095.0	755703.0
hsa-miR-181a-5p	22:GT	109.0	33.0	2029095.0	755703.0
hsa-miR-181a-5p	9:AG,22:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	9:AT,18:GC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	10:CT,14:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,17:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,17:GC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,17:GT	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,18:GA	1.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,19:TC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,20:GA	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,22:GT	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,23:TA	4.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GA,23:TC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GC,18:GA	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GC,18:GT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GC,23:TA	7.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GT,19:TC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	11:GT,23:TA	4.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	12:CT,22:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	13:TC,17:GT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	13:TC,20:GC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	13:TG,14:GC	52.0	14.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA,18:GA	1.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA,18:GT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA,20:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA,21:AG	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA,21:AT	2.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA,22:GC	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA,23:TA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GA,23:TC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GC,22:GC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GC,23:TA	3.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GT,16:CG	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GT,21:AT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	14:GT,23:TA	2.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	15:TA,22:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	15:TC,22:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	16:CA,17:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	16:CT,20:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GA,18:GA	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GA,18:GT	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GA,19:TC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GA,19:TG	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GA,23:TA	4.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GA,23:TC	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GC,21:AT	1.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GC,23:TC	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GT,18:GT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GT,22:GA	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GT,23:TA	1.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	17:GT,23:TC	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GA,22:GT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GA,23:TA	3.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GC,22:GT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GC,23:TA	2.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GT,21:AT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	18:GT,23:TA	0.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	20:GA,21:AT	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	20:GA,23:TA	4.0	2.0	2029095.0	755703.0
hsa-miR-181a-5p	20:GT,21:AG	1.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	21:AT,22:GA	2.0	0.0	2029095.0	755703.0
hsa-miR-181a-5p	21:AT,22:GT	4.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	22:GA,23:TA	870.0	297.0	2029095.0	755703.0
hsa-miR-181a-5p	22:GA,23:TG	29.0	5.0	2029095.0	755703.0
hsa-miR-181a-5p	22:GC,23:TA	4.0	1.0	2029095.0	755703.0
hsa-miR-181a-5p	22:GT,23:TA	18.0	4.0	2029095.0	755703.0
hsa-miR-181a-5p	22:GT,23:TG	70.0	14.0	2029095.0	755703.0
hsa-miR-181b-5p	11:GA	3.0	4.0	119032.0	49194.0
hsa-miR-181b-5p	11:GC	6.0	2.0	119032.0	49194.0
hsa-miR-181b-5p	11:GT	5.0	3.0	119032.0	49194.0
hsa-miR-181b-5p	14:GA	7.0	2.0	119032.0	49194.0
hsa-miR-181b-5p	14:GC	3.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	14:GT	4.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	17:GA	10.0	8.0	119032.0	49194.0
hsa-miR-181b-5p	17:GC	1.0	0.0	119032.0	49194.0
hsa-miR-181b-5p	17:GT	7.0	3.0	119032.0	49194.0
hsa-miR-181b-5p	18:GA	9.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	18:GC	6.0	3.0	119032.0	49194.0
hsa-miR-181b-5p	18:GT	3.0	2.0	119032.0	49194.0
hsa-miR-181b-5p	20:GA	4.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	20:GC	1.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	20:GT	4.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	21:GA	7.0	0.0	119032.0	49194.0
hsa-miR-181b-5p	21:GC	2.0	2.0	119032.0	49194.0
hsa-miR-181b-5p	21:GT	4.0	2.0	119032.0	49194.0
hsa-miR-181b-5p	22:GA	276.0	74.0	119032.0	49194.0
hsa-miR-181b-5p	22:GC	8.0	4.0	119032.0	49194.0
hsa-miR-181b-5p	22:GT	98.0	40.0	119032.0	49194.0
hsa-miR-181b-5p	13:TG,14:GC	0.0	2.0	119032.0	49194.0
hsa-miR-181b-5p	17:GA,23:TA	2.0	0.0	119032.0	49194.0
hsa-miR-181b-5p	17:GC,23:TA	1.0	0.0	119032.0	49194.0
hsa-miR-181b-5p	17:GT,23:TA	1.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	18:GC,23:TA	0.0	2.0	119032.0	49194.0
hsa-miR-181b-5p	18:GT,23:TA	0.0	2.0	119032.0	49194.0
hsa-miR-181b-5p	20:GA,23:TA	0.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	21:GA,22:GA	6.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	21:GA,22:GT	5.0	0.0	119032.0	49194.0
hsa-miR-181b-5p	21:GA,23:TA	1.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	21:GC,22:GC	0.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	21:GC,23:TA	1.0	0.0	119032.0	49194.0
hsa-miR-181b-5p	21:GT,23:TG	2.0	1.0	119032.0	49194.0
hsa-miR-181b-5p	22:GA,23:TA	568.0	186.0	119032.0	49194.0
hsa-miR-181b-5p	22:GA,23:TC	2.0	0.0	119032.0	49194.0
hsa-miR-181b-5p	22:GA,23:TG	18.0	6.0	119032.0	49194.0
hsa-miR-181b-5p	22:GC,23:TA	7.0	3.0	119032.0	49194.0
hsa-miR-181b-5p	22:GC,23:TG	1.0	0.0	119032.0	49194.0
hsa-miR-181b-5p	22:GT,23:TA	224.0	103.0	119032.0	49194.0
hsa-miR-181b-5p	22:GT,23:TC	3.0	3.0	119032.0	49194.0
hsa-miR-181b-5p	22:GT,23:TG	12.0	3.0	119032.0	49194.0
hsa-miR-181c-3p	15:GA	0.0	1.0	268.0	94.0
hsa-miR-181c-3p	17:GT,20:GT	7.0	2.0	268.0	94.0
hsa-miR-181c-5p	13:GA	3.0	5.0	143592.0	44816.0
hsa-miR-181c-5p	13:GC	2.0	0.0	143592.0	44816.0
hsa-miR-181c-5p	13:GT	6.0	2.0	143592.0	44816.0
hsa-miR-181c-5p	16:GA	18.0	1.0	143592.0	44816.0
hsa-miR-181c-5p	16:GC	8.0	0.0	143592.0	44816.0
hsa-miR-181c-5p	16:GT	6.0	5.0	143592.0	44816.0
hsa-miR-181c-5p	17:GA	11.0	2.0	143592.0	44816.0
hsa-miR-181c-5p	17:GC	0.0	1.0	143592.0	44816.0
hsa-miR-181c-5p	17:GT	7.0	0.0	143592.0	44816.0
hsa-miR-181c-5p	19:GA	5.0	4.0	143592.0	44816.0
hsa-miR-181c-5p	19:GC	8.0	0.0	143592.0	44816.0
hsa-miR-181c-5p	19:GT	7.0	0.0	143592.0	44816.0
hsa-miR-181c-5p	21:GA	4.0	2.0	143592.0	44816.0
hsa-miR-181c-5p	21:GC	3.0	1.0	143592.0	44816.0
hsa-miR-181c-5p	21:GT	3.0	1.0	143592.0	44816.0
hsa-miR-181c-5p	9:AC,21:GA	1.0	0.0	143592.0	44816.0
hsa-miR-181c-5p	13:GA,20:AT	1.0	0.0	143592.0	44816.0
hsa-miR-181c-5p	21:GA,22:TA	18.0	1.0	143592.0	44816.0
hsa-miR-181c-5p	21:GA,22:TG	0.0	1.0	143592.0	44816.0
hsa-miR-181c-5p	21:GT,22:TA	1.0	0.0	143592.0	44816.0
hsa-miR-181c-5p	21:GT,22:TG	3.0	1.0	143592.0	44816.0
hsa-miR-181d-5p	11:GT	0.0	1.0	23228.0	9823.0
hsa-miR-181d-5p	14:GA	1.0	0.0	23228.0	9823.0
hsa-miR-181d-5p	14:GC	3.0	1.0	23228.0	9823.0
hsa-miR-181d-5p	17:GA	2.0	2.0	23228.0	9823.0
hsa-miR-181d-5p	17:GT	0.0	1.0	23228.0	9823.0
hsa-miR-181d-5p	18:GA	2.0	0.0	23228.0	9823.0
hsa-miR-181d-5p	20:GA	0.0	1.0	23228.0	9823.0
hsa-miR-181d-5p	20:GT	1.0	0.0	23228.0	9823.0
hsa-miR-181d-5p	21:GC	0.0	1.0	23228.0	9823.0
hsa-miR-181d-5p	21:GT	2.0	0.0	23228.0	9823.0
hsa-miR-181d-5p	22:GA	4.0	0.0	23228.0	9823.0
hsa-miR-181d-5p	22:GC	1.0	0.0	23228.0	9823.0
hsa-miR-181d-5p	22:GT	2.0	0.0	23228.0	9823.0
hsa-miR-181d-5p	14:GA,22:GA	1.0	0.0	23228.0	9823.0
hsa-miR-181d-5p	22:GA,23:TA	6.0	1.0	23228.0	9823.0
hsa-miR-181d-5p	22:GT,23:TA	2.0	0.0	23228.0	9823.0
hsa-miR-182-5p	10:GC	1.0	0.0	21943.0	3494.0
hsa-miR-182-5p	11:GA	1.0	0.0	21943.0	3494.0
hsa-miR-182-5p	11:GT	1.0	1.0	21943.0	3494.0
hsa-miR-182-5p	14:GA	0.0	1.0	21943.0	3494.0
hsa-miR-182-5p	14:GC	2.0	0.0	21943.0	3494.0
hsa-miR-182-5p	14:GT	2.0	0.0	21943.0	3494.0
hsa-miR-183-5p	10:GA	0.0	1.0	3330.0	552.0
hsa-miR-183-5p	14:GT	1.0	0.0	3330.0	552.0
hsa-miR-184	21:GA,22:TA	2.0	0.0	99.0	56.0
hsa-miR-1843	19:GT	0.0	1.0	1568.0	535.0
hsa-miR-1843	19:GA,20:CG	1.0	0.0	1568.0	535.0
hsa-miR-1843	19:GT,20:CA	2.0	1.0	1568.0	535.0
hsa-miR-186-5p	18:GA	5.0	1.0	110240.0	35692.0
hsa-miR-186-5p	18:GC	3.0	1.0	110240.0	35692.0
hsa-miR-186-5p	18:GT	4.0	2.0	110240.0	35692.0
hsa-miR-186-5p	19:GA	3.0	2.0	110240.0	35692.0
hsa-miR-186-5p	19:GC	2.0	0.0	110240.0	35692.0
hsa-miR-186-5p	19:GT	6.0	1.0	110240.0	35692.0
hsa-miR-186-5p	20:GA	3.0	1.0	110240.0	35692.0
hsa-miR-186-5p	20:GC	4.0	0.0	110240.0	35692.0
hsa-miR-186-5p	20:GT	3.0	0.0	110240.0	35692.0
hsa-miR-187-3p	22:GA	2.0	0.0	46.0	73.0
hsa-miR-187-3p	22:GT	1.0	1.0	46.0	73.0
hsa-miR-188-5p	21:GA	5.0	3.0	152.0	42.0
hsa-miR-188-5p	21:GT	1.0	0.0	152.0	42.0
hsa-miR-18a-3p	23:GA	8.0	8.0	483.0	309.0
hsa-miR-18a-3p	23:GT	163.0	77.0	483.0	309.0
hsa-miR-18a-3p	11:GA,15:TC	1.0	0.0	483.0	309.0
hsa-miR-18a-3p	22:GA,23:GA	2.0	0.0	483.0	309.0
hsa-miR-18a-3p	22:GA,23:GT	2.0	0.0	483.0	309.0
hsa-miR-18a-3p	22:GT,23:GA	1.0	0.0	483.0	309.0
hsa-miR-18a-5p	23:GA	19.0	11.0	1299.0	720.0
hsa-miR-18a-5p	23:GC	2.0	1.0	1299.0	720.0
hsa-miR-18a-5p	23:GT	29.0	18.0	1299.0	720.0
hsa-miR-18a-5p	16:GA,23:GC	0.0	1.0	1299.0	720.0
hsa-miR-18a-5p	21:TA,23:GA	1.0	0.0	1299.0	720.0
hsa-miR-18a-5p	22:AC,23:GA	1.0	0.0	1299.0	720.0
hsa-miR-18a-5p	22:AC,23:GT	2.0	2.0	1299.0	720.0
hsa-miR-18a-5p	22:AG,23:GA	1.0	0.0	1299.0	720.0
hsa-miR-18a-5p	22:AG,23:GC	1.0	3.0	1299.0	720.0
hsa-miR-18a-5p	22:AG,23:GT	1.0	0.0	1299.0	720.0
hsa-miR-18a-5p	22:AT,23:GA	1.0	0.0	1299.0	720.0
hsa-miR-18a-5p	22:AT,23:GT	2.0	2.0	1299.0	720.0
hsa-miR-18b-3p	21:GT,22:CT	0.0	1.0	9.0	8.0
hsa-miR-18b-5p	23:GA	3.0	3.0	33.0	34.0
hsa-miR-18b-5p	23:GT	9.0	8.0	33.0	34.0
hsa-miR-1908-3p	21:GA	1.0	0.0	49.0	4.0
hsa-miR-1908-3p	21:GT	3.0	0.0	49.0	4.0
hsa-miR-1908-3p	20:CT,21:GT	2.0	0.0	49.0	4.0
hsa-miR-190a-5p	11:GA	1.0	0.0	1938.0	203.0
hsa-miR-190a-5p	11:GT	1.0	0.0	1938.0	203.0
hsa-miR-190b-5p	22:GA	2.0	0.0	107.0	49.0
hsa-miR-190b-5p	22:GT	1.0	0.0	107.0	49.0
hsa-miR-191-5p	17:GA	11.0	1.0	494650.0	184225.0
hsa-miR-191-5p	17:GC	3.0	1.0	494650.0	184225.0
hsa-miR-191-5p	17:GT	19.0	9.0	494650.0	184225.0
hsa-miR-191-5p	20:GA	18.0	6.0	494650.0	184225.0
hsa-miR-191-5p	20:GC	10.0	3.0	494650.0	184225.0
hsa-miR-191-5p	20:GT	29.0	11.0	494650.0	184225.0
hsa-miR-191-5p	23:GA	275.0	137.0	494650.0	184225.0
hsa-miR-191-5p	23:GC	312.0	85.0	494650.0	184225.0
hsa-miR-191-5p	23:GT	520.0	218.0	494650.0	184225.0
hsa-miR-191-5p	10:CT,23:GT	2.0	0.0	494650.0	184225.0
hsa-miR-191-5p	11:CT,23:GA	1.0	1.0	494650.0	184225.0
hsa-miR-191-5p	11:CT,23:GT	4.0	1.0	494650.0	184225.0
hsa-miR-191-5p	12:CT,23:GT	1.0	0.0	494650.0	184225.0
hsa-miR-191-5p	13:AC,23:GC	1.0	0.0	494650.0	184225.0
hsa-miR-191-5p	17:GA,21:CA	1.0	0.0	494650.0	184225.0
hsa-miR-191-5p	18:CA,23:GT	1.0	0.0	494650.0	184225.0
hsa-miR-191-5p	22:TA,23:GA	4.0	3.0	494650.0	184225.0
hsa-miR-191-5p	22:TC,23:GA	2.0	0.0	494650.0	184225.0
hsa-miR-191-5p	22:TG,23:GC	1.0	0.0	494650.0	184225.0
hsa-miR-192-5p	10:GA	4.0	2.0	57236.0	18190.0
hsa-miR-192-5p	10:GT	4.0	4.0	57236.0	18190.0
hsa-miR-192-5p	15:GA	2.0	1.0	57236.0	18190.0
hsa-miR-192-5p	15:GC	0.0	1.0	57236.0	18190.0
hsa-miR-192-5p	15:GT	4.0	0.0	57236.0	18190.0
hsa-miR-192-5p	19:GA	2.0	1.0	57236.0	18190.0
hsa-miR-192-5p	19:GT	3.0	1.0	57236.0	18190.0
hsa-miR-192-5p	15:GA,20:CT	1.0	0.0	57236.0	18190.0
hsa-miR-193a-3p	21:GT	0.0	1.0	2.0	3.0
hsa-miR-193b-3p	20:GA	0.0	1.0	1908.0	1450.0
hsa-miR-193b-3p	20:GT	1.0	0.0	1908.0	1450.0
hsa-miR-193b-5p	16:GT	1.0	0.0	29.0	26.0
hsa-miR-194-5p	18:GA	1.0	0.0	2468.0	733.0
hsa-miR-194-5p	21:GA	1.0	0.0	2468.0	733.0
hsa-miR-194-5p	21:GT	1.0	0.0	2468.0	733.0
hsa-miR-195-5p	11:GT	1.0	0.0	9669.0	3598.0
hsa-miR-195-5p	10:AG,11:GC	1.0	0.0	9669.0	3598.0
hsa-miR-195-5p	10:AG,11:GT	9493.0	3499.0	9669.0	3598.0
hsa-miR-197-3p	21:GA	6.0	0.0	32799.0	17335.0
hsa-miR-197-3p	21:GT	3.0	0.0	32799.0	17335.0
hsa-miR-197-3p	21:GA,22:CA	15.0	9.0	32799.0	17335.0
hsa-miR-197-3p	21:GA,22:CG	3.0	3.0	32799.0	17335.0
hsa-miR-197-3p	21:GA,22:CT	4.0	0.0	32799.0	17335.0
hsa-miR-197-3p	21:GT,22:CA	6.0	0.0	32799.0	17335.0
hsa-miR-197-3p	21:GT,22:CG	1.0	0.0	32799.0	17335.0
hsa-miR-197-3p	21:GT,22:CT	21.0	9.0	32799.0	17335.0
hsa-miR-197-5p	23:GA	0.0	1.0	17.0	10.0
hsa-miR-197-5p	23:GT	7.0	1.0	17.0	10.0
hsa-miR-197-5p	22:GA,23:GA	1.0	1.0	17.0	10.0
hsa-miR-19a-3p	22:GT	1.0	0.0	1818.0	683.0
hsa-miR-19b-3p	14:GC	3.0	1.0	7038.0	3768.0
hsa-miR-19b-3p	14:GT	0.0	1.0	7038.0	3768.0
hsa-miR-19b-3p	14:GC,23:AT	1.0	0.0	7038.0	3768.0
hsa-miR-20a-3p	22:GC	1.0	0.0	219.0	113.0
hsa-miR-20a-5p	14:GA	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	16:GA	0.0	1.0	24196.0	8952.0
hsa-miR-20a-5p	16:GC	1.0	1.0	24196.0	8952.0
hsa-miR-20a-5p	16:GT	3.0	1.0	24196.0	8952.0
hsa-miR-20a-5p	19:GA	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	19:GC	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	19:GT	3.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	20:GA	2.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	20:GT	1.0	2.0	24196.0	8952.0
hsa-miR-20a-5p	23:GA	408.0	151.0	24196.0	8952.0
hsa-miR-20a-5p	23:GC	40.0	7.0	24196.0	8952.0
hsa-miR-20a-5p	23:GT	708.0	279.0	24196.0	8952.0
hsa-miR-20a-5p	10:TA,23:GT	0.0	1.0	24196.0	8952.0
hsa-miR-20a-5p	11:AG,23:GA	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	13:AG,23:GA	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	14:GA,21:TA	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	16:GC,23:GA	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	16:GC,23:GT	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	17:CT,23:GA	1.0	2.0	24196.0	8952.0
hsa-miR-20a-5p	21:TA,23:GA	3.0	2.0	24196.0	8952.0
hsa-miR-20a-5p	21:TA,23:GT	3.0	1.0	24196.0	8952.0
hsa-miR-20a-5p	21:TG,23:GC	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	22:AC,23:GT	1.0	0.0	24196.0	8952.0
hsa-miR-20a-5p	22:AG,23:GA	4.0	2.0	24196.0	8952.0
hsa-miR-20a-5p	22:AG,23:GT	1.0	2.0	24196.0	8952.0
hsa-miR-20a-5p	22:AT,23:GA	4.0	2.0	24196.0	8952.0
hsa-miR-20a-5p	22:AT,23:GT	7.0	4.0	24196.0	8952.0
hsa-miR-20b-5p	16:GT	0.0	1.0	2122.0	948.0
hsa-miR-20b-5p	23:GA	12.0	11.0	2122.0	948.0
hsa-miR-20b-5p	23:GC	1.0	7.0	2122.0	948.0
hsa-miR-20b-5p	23:GT	142.0	65.0	2122.0	948.0
hsa-miR-20b-5p	21:TA,23:GA	1.0	1.0	2122.0	948.0
hsa-miR-20b-5p	21:TA,23:GT	0.0	1.0	2122.0	948.0
hsa-miR-20b-5p	22:AC,23:GT	0.0	1.0	2122.0	948.0
hsa-miR-20b-5p	22:AG,23:GC	0.0	1.0	2122.0	948.0
hsa-miR-20b-5p	22:AG,23:GT	3.0	1.0	2122.0	948.0
hsa-miR-20b-5p	22:AT,23:GT	3.0	1.0	2122.0	948.0
hsa-miR-21-3p	17:GC	1.0	0.0	3626.0	1361.0
hsa-miR-21-3p	20:GT	0.0	1.0	3626.0	1361.0
hsa-miR-21-5p	11:GA	6.0	1.0	147517.0	45182.0
hsa-miR-21-5p	11:GC	4.0	1.0	147517.0	45182.0
hsa-miR-21-5p	11:GT	4.0	1.0	147517.0	45182.0
hsa-miR-21-5p	15:GA	7.0	1.0	147517.0	45182.0
hsa-miR-21-5p	15:GC	3.0	0.0	147517.0	45182.0
hsa-miR-21-5p	15:GT	4.0	2.0	147517.0	45182.0
hsa-miR-21-5p	18:GA	7.0	1.0	147517.0	45182.0
hsa-miR-21-5p	18:GC	12.0	1.0	147517.0	45182.0
hsa-miR-21-5p	18:GT	12.0	3.0	147517.0	45182.0
hsa-miR-21-5p	21:GA	6.0	2.0	147517.0	45182.0
hsa-miR-21-5p	21:GC	0.0	1.0	147517.0	45182.0
hsa-miR-21-5p	21:GT	4.0	3.0	147517.0	45182.0
hsa-miR-21-5p	14:TC,18:GA	0.0	1.0	147517.0	45182.0
hsa-miR-21-5p	15:GA,16:AG	1.0	0.0	147517.0	45182.0
hsa-miR-21-5p	20:TA,21:GA	1.0	0.0	147517.0	45182.0
hsa-miR-21-5p	21:GT,22:AG	4.0	2.0	147517.0	45182.0
hsa-miR-210-3p	11:GA	0.0	1.0	3144.0	5840.0
hsa-miR-210-3p	15:GC	0.0	1.0	3144.0	5840.0
hsa-miR-210-3p	15:GT	0.0	2.0	3144.0	5840.0
hsa-miR-210-3p	18:GT	0.0	1.0	3144.0	5840.0
hsa-miR-210-3p	21:GA	0.0	3.0	3144.0	5840.0
hsa-miR-210-3p	21:GT	1.0	3.0	3144.0	5840.0
hsa-miR-210-3p	15:GT,22:AT	1.0	0.0	3144.0	5840.0
hsa-miR-210-3p	21:GA,22:AG	5.0	0.0	3144.0	5840.0
hsa-miR-210-3p	21:GA,22:AT	4.0	7.0	3144.0	5840.0
hsa-miR-210-3p	21:GT,22:AG	0.0	1.0	3144.0	5840.0
