miRNA name	pos:mut	SOD1_ALS-iPSC-miRNA-MN_1_trim	SOD1_ALS-iPSC-miRNA-MN_2_trim	SOD1_ALS-iPSC-miRNA-MN_1_trim (PM+1MM+2MM)	SOD1_ALS-iPSC-miRNA-MN_2_trim (PM+1MM+2MM)
hsa-miR-217-5p	23:AC	1.0	0.0	465.0	244.0
hsa-miR-217-5p	23:AG	1.0	0.0	465.0	244.0
hsa-miR-217-5p	23:AT	29.0	15.0	465.0	244.0
hsa-miR-217-5p	22:GA,23:AT	1.0	0.0	465.0	244.0
hsa-miR-217-5p	22:GT,23:AG	0.0	1.0	465.0	244.0
hsa-miR-217-5p	22:GT,23:AT	37.0	7.0	465.0	244.0
hsa-miR-218-1-3p	22:GT	0.0	1.0	0.0	1.0
hsa-miR-218-2-3p	PM	61.0	34.0	61.0	34.0
hsa-miR-218-5p	PM	33530.0	23495.0	33600.0	23548.0
hsa-miR-218-5p	9:GA	3.0	0.0	33600.0	23548.0
hsa-miR-218-5p	9:GT	1.0	2.0	33600.0	23548.0
hsa-miR-218-5p	10:AG	1.0	0.0	33600.0	23548.0
hsa-miR-218-5p	10:AT	1.0	1.0	33600.0	23548.0
hsa-miR-218-5p	11:TA	1.0	1.0	33600.0	23548.0
hsa-miR-218-5p	11:TC	0.0	1.0	33600.0	23548.0
hsa-miR-218-5p	12:CA	2.0	1.0	33600.0	23548.0
hsa-miR-218-5p	12:CT	5.0	5.0	33600.0	23548.0
hsa-miR-218-5p	13:TA	1.0	1.0	33600.0	23548.0
hsa-miR-218-5p	13:TC	2.0	2.0	33600.0	23548.0
hsa-miR-218-5p	13:TG	0.0	1.0	33600.0	23548.0
hsa-miR-218-5p	14:AG	1.0	2.0	33600.0	23548.0
hsa-miR-218-5p	15:AG	1.0	2.0	33600.0	23548.0
hsa-miR-218-5p	15:AT	1.0	0.0	33600.0	23548.0
hsa-miR-218-5p	16:CA	1.0	1.0	33600.0	23548.0
hsa-miR-218-5p	16:CG	2.0	0.0	33600.0	23548.0
hsa-miR-218-5p	16:CT	2.0	1.0	33600.0	23548.0
hsa-miR-218-5p	17:CA	1.0	0.0	33600.0	23548.0
hsa-miR-218-5p	17:CG	0.0	1.0	33600.0	23548.0
hsa-miR-218-5p	17:CT	11.0	7.0	33600.0	23548.0
hsa-miR-218-5p	18:AG	1.0	1.0	33600.0	23548.0
hsa-miR-218-5p	18:AT	1.0	1.0	33600.0	23548.0
hsa-miR-218-5p	19:TC	0.0	1.0	33600.0	23548.0
hsa-miR-218-5p	20:GA	2.0	1.0	33600.0	23548.0
hsa-miR-218-5p	20:GT	0.0	3.0	33600.0	23548.0
hsa-miR-218-5p	21:TA	6.0	3.0	33600.0	23548.0
hsa-miR-218-5p	21:TG	22.0	13.0	33600.0	23548.0
hsa-miR-218-5p	12:CT,16:CG	1.0	0.0	33600.0	23548.0
hsa-miR-218-5p	19:TC,20:GC	0.0	1.0	33600.0	23548.0
hsa-miR-219a-1-3p	PM	2403.0	778.0	2459.0	796.0
hsa-miR-219a-1-3p	9:GC	0.0	1.0	2459.0	796.0
hsa-miR-219a-1-3p	11:CT	1.0	1.0	2459.0	796.0
hsa-miR-219a-1-3p	14:GA	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	17:GT	0.0	1.0	2459.0	796.0
hsa-miR-219a-1-3p	19:CT	2.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	21:CT	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	22:GA	31.0	9.0	2459.0	796.0
hsa-miR-219a-1-3p	22:GC	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	22:GT	16.0	6.0	2459.0	796.0
hsa-miR-219a-1-3p	21:CA,22:GA	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	21:CA,22:GT	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	21:CT,22:GA	1.0	0.0	2459.0	796.0
hsa-miR-219a-2-3p	PM	35688.0	15505.0	37394.0	16303.0
hsa-miR-219a-2-3p	8:TG	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	9:GC	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	9:GT	4.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	10:GA	4.0	2.0	37394.0	16303.0
hsa-miR-219a-2-3p	10:GC	0.0	2.0	37394.0	16303.0
hsa-miR-219a-2-3p	11:CA	2.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	11:CT	6.0	7.0	37394.0	16303.0
hsa-miR-219a-2-3p	12:TA	2.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	12:TC	1.0	2.0	37394.0	16303.0
hsa-miR-219a-2-3p	13:GA	7.0	7.0	37394.0	16303.0
hsa-miR-219a-2-3p	13:GC	2.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	14:GA	0.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	14:GT	2.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	15:AC	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	15:AG	2.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	15:AT	3.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	16:CA	2.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	16:CG	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	16:CT	7.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	17:AC	0.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	17:AG	0.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	17:AT	1.0	2.0	37394.0	16303.0
hsa-miR-219a-2-3p	18:TA	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	18:TG	0.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	19:CA	1.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	19:CT	4.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	20:TA	3.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	20:TC	3.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	20:TG	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GA	8.0	4.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GT	3.0	2.0	37394.0	16303.0
hsa-miR-219a-2-3p	22:TA	1430.0	655.0	37394.0	16303.0
hsa-miR-219a-2-3p	22:TC	98.0	57.0	37394.0	16303.0
hsa-miR-219a-2-3p	22:TG	66.0	33.0	37394.0	16303.0
hsa-miR-219a-2-3p	13:GA,22:TA	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	14:GT,22:TA	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	16:CA,22:TA	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	16:CT,22:TA	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	20:TA,21:GA	2.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GA,22:TA	11.0	4.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GA,22:TG	19.0	9.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GT,22:TG	3.0	1.0	37394.0	16303.0
hsa-miR-219a-5p	PM	2313.0	825.0	3168.0	1125.0
hsa-miR-219a-5p	12:AT	0.0	1.0	3168.0	1125.0
hsa-miR-219a-5p	13:CT	0.0	1.0	3168.0	1125.0
hsa-miR-219a-5p	14:GT	1.0	0.0	3168.0	1125.0
hsa-miR-219a-5p	15:CA	1.0	0.0	3168.0	1125.0
hsa-miR-219a-5p	15:CT	844.0	295.0	3168.0	1125.0
hsa-miR-219a-5p	16:AG	0.0	1.0	3168.0	1125.0
hsa-miR-219a-5p	16:AT	2.0	0.0	3168.0	1125.0
hsa-miR-219a-5p	17:AG	3.0	1.0	3168.0	1125.0
hsa-miR-219a-5p	19:TA	1.0	0.0	3168.0	1125.0
hsa-miR-219a-5p	11:AT,15:CT	1.0	0.0	3168.0	1125.0
hsa-miR-219a-5p	15:CT,21:TC	1.0	1.0	3168.0	1125.0
hsa-miR-219a-5p	15:CT,21:TG	1.0	0.0	3168.0	1125.0
hsa-miR-219b-3p	PM	15.0	6.0	15.0	6.0
hsa-miR-219b-5p	PM	29.0	20.0	29.0	20.0
hsa-miR-22-3p	PM	379766.0	95332.0	380838.0	95578.0
hsa-miR-22-3p	9:AC	1.0	1.0	380838.0	95578.0
hsa-miR-22-3p	9:AG	20.0	3.0	380838.0	95578.0
hsa-miR-22-3p	9:AT	32.0	4.0	380838.0	95578.0
hsa-miR-22-3p	10:GA	13.0	2.0	380838.0	95578.0
hsa-miR-22-3p	10:GC	9.0	1.0	380838.0	95578.0
hsa-miR-22-3p	10:GT	16.0	3.0	380838.0	95578.0
hsa-miR-22-3p	11:TA	23.0	5.0	380838.0	95578.0
hsa-miR-22-3p	11:TC	23.0	5.0	380838.0	95578.0
hsa-miR-22-3p	12:TA	15.0	1.0	380838.0	95578.0
hsa-miR-22-3p	12:TC	62.0	13.0	380838.0	95578.0
hsa-miR-22-3p	12:TG	5.0	1.0	380838.0	95578.0
hsa-miR-22-3p	13:GA	16.0	1.0	380838.0	95578.0
hsa-miR-22-3p	13:GC	11.0	3.0	380838.0	95578.0
hsa-miR-22-3p	13:GT	31.0	11.0	380838.0	95578.0
hsa-miR-22-3p	14:AC	2.0	0.0	380838.0	95578.0
hsa-miR-22-3p	14:AG	24.0	1.0	380838.0	95578.0
hsa-miR-22-3p	14:AT	11.0	2.0	380838.0	95578.0
hsa-miR-22-3p	15:AC	6.0	0.0	380838.0	95578.0
hsa-miR-22-3p	15:AG	22.0	5.0	380838.0	95578.0
hsa-miR-22-3p	15:AT	21.0	6.0	380838.0	95578.0
hsa-miR-22-3p	16:GA	17.0	5.0	380838.0	95578.0
hsa-miR-22-3p	16:GC	6.0	0.0	380838.0	95578.0
hsa-miR-22-3p	16:GT	17.0	8.0	380838.0	95578.0
hsa-miR-22-3p	17:AC	0.0	1.0	380838.0	95578.0
hsa-miR-22-3p	17:AG	12.0	2.0	380838.0	95578.0
hsa-miR-22-3p	17:AT	8.0	1.0	380838.0	95578.0
hsa-miR-22-3p	18:AC	1.0	1.0	380838.0	95578.0
hsa-miR-22-3p	18:AG	18.0	3.0	380838.0	95578.0
hsa-miR-22-3p	18:AT	11.0	0.0	380838.0	95578.0
hsa-miR-22-3p	19:CA	5.0	3.0	380838.0	95578.0
hsa-miR-22-3p	19:CG	1.0	1.0	380838.0	95578.0
hsa-miR-22-3p	19:CT	21.0	4.0	380838.0	95578.0
hsa-miR-22-3p	20:TA	13.0	4.0	380838.0	95578.0
hsa-miR-22-3p	20:TC	26.0	3.0	380838.0	95578.0
hsa-miR-22-3p	20:TG	2.0	0.0	380838.0	95578.0
hsa-miR-22-3p	21:GA	17.0	8.0	380838.0	95578.0
hsa-miR-22-3p	21:GC	8.0	1.0	380838.0	95578.0
hsa-miR-22-3p	21:GT	33.0	5.0	380838.0	95578.0
hsa-miR-22-3p	22:TA	72.0	10.0	380838.0	95578.0
hsa-miR-22-3p	22:TC	55.0	21.0	380838.0	95578.0
hsa-miR-22-3p	22:TG	355.0	93.0	380838.0	95578.0
hsa-miR-22-3p	9:AG,10:GT	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	9:AT,11:TC	0.0	1.0	380838.0	95578.0
hsa-miR-22-3p	10:GA,22:TC	0.0	1.0	380838.0	95578.0
hsa-miR-22-3p	10:GC,20:TA	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	11:TA,20:TA	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	12:TC,22:TC	0.0	1.0	380838.0	95578.0
hsa-miR-22-3p	13:GT,14:AG	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	14:AT,22:TA	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	18:AG,22:TC	0.0	1.0	380838.0	95578.0
hsa-miR-22-3p	21:GC,22:TC	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	21:GT,22:TC	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	21:GT,22:TG	4.0	0.0	380838.0	95578.0
hsa-miR-22-5p	PM	126.0	44.0	128.0	47.0
hsa-miR-22-5p	22:AT	2.0	3.0	128.0	47.0
hsa-miR-221-3p	PM	5401.0	2304.0	6712.0	3051.0
hsa-miR-221-3p	9:TA	0.0	1.0	6712.0	3051.0
hsa-miR-221-3p	10:GA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	11:TC	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	12:CG	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	12:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	14:GC	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	14:GT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	15:CA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	15:CT	5.0	2.0	6712.0	3051.0
hsa-miR-221-3p	16:TA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	17:GA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	20:TC	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	22:TA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	22:TC	2.0	0.0	6712.0	3051.0
hsa-miR-221-3p	23:CA	106.0	72.0	6712.0	3051.0
hsa-miR-221-3p	23:CG	17.0	11.0	6712.0	3051.0
hsa-miR-221-3p	23:CT	1101.0	636.0	6712.0	3051.0
hsa-miR-221-3p	9:TC,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	10:GA,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	11:TC,23:CT	0.0	1.0	6712.0	3051.0
hsa-miR-221-3p	13:TC,23:CA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	15:CT,23:CG	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	15:CT,23:CT	1.0	1.0	6712.0	3051.0
hsa-miR-221-3p	16:TC,17:GC	0.0	1.0	6712.0	3051.0
hsa-miR-221-3p	17:GT,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	18:GC,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	19:GA,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	22:TA,23:CA	11.0	1.0	6712.0	3051.0
hsa-miR-221-3p	22:TA,23:CG	1.0	1.0	6712.0	3051.0
hsa-miR-221-3p	22:TA,23:CT	41.0	14.0	6712.0	3051.0
hsa-miR-221-3p	22:TC,23:CG	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	22:TC,23:CT	2.0	3.0	6712.0	3051.0
hsa-miR-221-3p	22:TG,23:CA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	22:TG,23:CG	1.0	2.0	6712.0	3051.0
hsa-miR-221-3p	22:TG,23:CT	3.0	1.0	6712.0	3051.0
hsa-miR-221-5p	PM	675.0	230.0	675.0	230.0
hsa-miR-222-3p	PM	11763.0	3015.0	11812.0	3046.0
hsa-miR-222-3p	9:CA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	9:CT	2.0	1.0	11812.0	3046.0
hsa-miR-222-3p	10:TC	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	11:GT	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	12:GC	1.0	2.0	11812.0	3046.0
hsa-miR-222-3p	12:GT	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	13:CT	4.0	1.0	11812.0	3046.0
hsa-miR-222-3p	14:TC	0.0	1.0	11812.0	3046.0
hsa-miR-222-3p	16:CT	3.0	1.0	11812.0	3046.0
hsa-miR-222-3p	17:TC	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	18:GA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	18:GT	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	19:GA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	20:GA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	20:GC	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	20:GT	0.0	1.0	11812.0	3046.0
hsa-miR-222-3p	21:TA	19.0	18.0	11812.0	3046.0
hsa-miR-222-3p	21:TC	7.0	3.0	11812.0	3046.0
hsa-miR-222-3p	21:TG	2.0	2.0	11812.0	3046.0
hsa-miR-222-3p	18:GA,19:GA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	20:GT,21:TA	0.0	1.0	11812.0	3046.0
hsa-miR-222-5p	PM	1.0	0.0	4.0	0.0
hsa-miR-222-5p	22:TA	1.0	0.0	4.0	0.0
hsa-miR-222-5p	20:CA,21:CT	2.0	0.0	4.0	0.0
hsa-miR-2276-3p	PM	43.0	9.0	47.0	9.0
hsa-miR-2276-3p	22:GA	1.0	0.0	47.0	9.0
hsa-miR-2276-3p	22:GT	3.0	0.0	47.0	9.0
hsa-miR-2276-5p	PM	4.0	2.0	6.0	2.0
hsa-miR-2276-5p	22:GC	1.0	0.0	6.0	2.0
hsa-miR-2276-5p	22:GT	1.0	0.0	6.0	2.0
hsa-miR-2277-3p	PM	183.0	58.0	189.0	62.0
hsa-miR-2277-3p	21:CA	1.0	1.0	189.0	62.0
hsa-miR-2277-3p	21:CG	3.0	1.0	189.0	62.0
hsa-miR-2277-3p	21:CT	1.0	2.0	189.0	62.0
hsa-miR-2277-3p	20:TA,21:CT	1.0	0.0	189.0	62.0
hsa-miR-2277-5p	PM	489.0	115.0	518.0	130.0
hsa-miR-2277-5p	11:GC	0.0	1.0	518.0	130.0
hsa-miR-2277-5p	16:CG	0.0	1.0	518.0	130.0
hsa-miR-2277-5p	24:CA	8.0	8.0	518.0	130.0
hsa-miR-2277-5p	24:CT	14.0	4.0	518.0	130.0
hsa-miR-2277-5p	22:GT,24:CT	1.0	0.0	518.0	130.0
hsa-miR-2277-5p	23:TA,24:CA	4.0	1.0	518.0	130.0
hsa-miR-2277-5p	23:TA,24:CT	2.0	0.0	518.0	130.0
hsa-miR-2278	PM	2.0	2.0	4.0	2.0
hsa-miR-2278	22:GT	2.0	0.0	4.0	2.0
hsa-miR-2355-3p	PM	67.0	21.0	70.0	22.0
hsa-miR-2355-3p	22:TA	3.0	1.0	70.0	22.0
hsa-miR-2355-5p	PM	465.0	122.0	465.0	123.0
hsa-miR-2355-5p	12:CT	0.0	1.0	465.0	123.0
hsa-miR-2392	15:GT	1.0	1.0	1517.0	1021.0
hsa-miR-2392	10:GA,15:GT	1.0	0.0	1517.0	1021.0
hsa-miR-2392	10:GT,15:GT	1515.0	1020.0	1517.0	1021.0
hsa-miR-23a-3p	PM	10215.0	2202.0	15523.0	4070.0
hsa-miR-23a-3p	9:GC	3.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	10:CT	75.0	10.0	15523.0	4070.0
hsa-miR-23a-3p	11:CT	5.0	2.0	15523.0	4070.0
hsa-miR-23a-3p	13:GA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	14:GA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	15:GA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	17:TA	2.0	1.0	15523.0	4070.0
hsa-miR-23a-3p	18:TG	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	19:TA	5101.0	1824.0	15523.0	4070.0
hsa-miR-23a-3p	20:CA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	21:CA	6.0	1.0	15523.0	4070.0
hsa-miR-23a-3p	21:CT	6.0	1.0	15523.0	4070.0
hsa-miR-23a-3p	9:GC,19:TA	2.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	10:CT,19:TA	58.0	15.0	15523.0	4070.0
hsa-miR-23a-3p	10:CT,19:TC	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	11:CT,19:TA	1.0	3.0	15523.0	4070.0
hsa-miR-23a-3p	12:AG,19:TA	2.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	12:AT,19:TA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	13:GC,19:TA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	14:GA,19:TA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	14:GT,15:GT	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	15:GC,19:TA	0.0	1.0	15523.0	4070.0
hsa-miR-23a-3p	17:TA,19:TA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	19:TA,21:CA	8.0	6.0	15523.0	4070.0
hsa-miR-23a-3p	19:TA,21:CT	26.0	4.0	15523.0	4070.0
hsa-miR-23a-3p	19:TC,21:CA	2.0	0.0	15523.0	4070.0
hsa-miR-23a-5p	PM	23.0	0.0	23.0	0.0
hsa-miR-23b-3p	PM	4955.0	2109.0	4966.0	2113.0
hsa-miR-23b-3p	10:CT	5.0	1.0	4966.0	2113.0
hsa-miR-23b-3p	13:GA	0.0	1.0	4966.0	2113.0
hsa-miR-23b-3p	13:GT	1.0	1.0	4966.0	2113.0
hsa-miR-23b-3p	14:GA	1.0	0.0	4966.0	2113.0
hsa-miR-23b-3p	15:GA	0.0	1.0	4966.0	2113.0
hsa-miR-23b-3p	16:AG	1.0	0.0	4966.0	2113.0
hsa-miR-23b-3p	20:CA	1.0	0.0	4966.0	2113.0
hsa-miR-23b-3p	20:CG	1.0	0.0	4966.0	2113.0
hsa-miR-23b-3p	21:CT	1.0	0.0	4966.0	2113.0
hsa-miR-23b-5p	PM	4.0	3.0	4.0	3.0
hsa-miR-24-1-5p	PM	17.0	12.0	18.0	12.0
hsa-miR-24-1-5p	22:TA	1.0	0.0	18.0	12.0
hsa-miR-24-2-5p	PM	543.0	93.0	544.0	93.0
hsa-miR-24-2-5p	9:GA	1.0	0.0	544.0	93.0
hsa-miR-24-3p	PM	3773.0	1389.0	3829.0	1407.0
hsa-miR-24-3p	9:TC	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	10:TC	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	11:CT	3.0	1.0	3829.0	1407.0
hsa-miR-24-3p	12:AG	0.0	1.0	3829.0	1407.0
hsa-miR-24-3p	14:CT	2.0	1.0	3829.0	1407.0
hsa-miR-24-3p	16:GC	0.0	2.0	3829.0	1407.0
hsa-miR-24-3p	17:GA	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	19:AT	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	20:CA	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	20:CT	2.0	1.0	3829.0	1407.0
hsa-miR-24-3p	21:AG	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	21:AT	10.0	2.0	3829.0	1407.0
hsa-miR-24-3p	22:GA	14.0	6.0	3829.0	1407.0
hsa-miR-24-3p	22:GC	3.0	2.0	3829.0	1407.0
hsa-miR-24-3p	22:GT	11.0	2.0	3829.0	1407.0
hsa-miR-24-3p	20:CA,22:GA	2.0	0.0	3829.0	1407.0
hsa-miR-24-3p	21:AT,22:GC	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	21:AT,22:GT	2.0	0.0	3829.0	1407.0
hsa-miR-2467-3p	PM	6.0	0.0	6.0	0.0
hsa-miR-2467-5p	PM	507.0	164.0	534.0	176.0
hsa-miR-2467-5p	17:TC	1.0	0.0	534.0	176.0
hsa-miR-2467-5p	20:GA	1.0	0.0	534.0	176.0
hsa-miR-2467-5p	23:CA	3.0	0.0	534.0	176.0
hsa-miR-2467-5p	23:CT	22.0	12.0	534.0	176.0
hsa-miR-25-3p	PM	113397.0	43514.0	116114.0	44707.0
hsa-miR-25-3p	9:TA	4.0	2.0	116114.0	44707.0
hsa-miR-25-3p	9:TC	8.0	2.0	116114.0	44707.0
hsa-miR-25-3p	9:TG	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	10:TA	2.0	1.0	116114.0	44707.0
hsa-miR-25-3p	10:TC	13.0	4.0	116114.0	44707.0
hsa-miR-25-3p	11:GA	5.0	2.0	116114.0	44707.0
hsa-miR-25-3p	11:GC	6.0	6.0	116114.0	44707.0
hsa-miR-25-3p	11:GT	7.0	0.0	116114.0	44707.0
hsa-miR-25-3p	12:TA	2.0	0.0	116114.0	44707.0
hsa-miR-25-3p	12:TC	16.0	5.0	116114.0	44707.0
hsa-miR-25-3p	12:TG	1.0	1.0	116114.0	44707.0
hsa-miR-25-3p	13:CA	2.0	2.0	116114.0	44707.0
hsa-miR-25-3p	13:CG	2.0	1.0	116114.0	44707.0
hsa-miR-25-3p	13:CT	40.0	11.0	116114.0	44707.0
hsa-miR-25-3p	14:TA	3.0	1.0	116114.0	44707.0
hsa-miR-25-3p	14:TC	6.0	1.0	116114.0	44707.0
hsa-miR-25-3p	15:CA	1.0	3.0	116114.0	44707.0
hsa-miR-25-3p	15:CG	2.0	1.0	116114.0	44707.0
hsa-miR-25-3p	15:CT	17.0	7.0	116114.0	44707.0
hsa-miR-25-3p	16:GA	10.0	2.0	116114.0	44707.0
hsa-miR-25-3p	16:GC	3.0	2.0	116114.0	44707.0
hsa-miR-25-3p	16:GT	6.0	3.0	116114.0	44707.0
hsa-miR-25-3p	17:GA	6.0	3.0	116114.0	44707.0
hsa-miR-25-3p	17:GC	5.0	2.0	116114.0	44707.0
hsa-miR-25-3p	17:GT	7.0	0.0	116114.0	44707.0
hsa-miR-25-3p	18:TA	6.0	0.0	116114.0	44707.0
hsa-miR-25-3p	18:TC	10.0	1.0	116114.0	44707.0
hsa-miR-25-3p	18:TG	2.0	0.0	116114.0	44707.0
hsa-miR-25-3p	19:CA	3.0	1.0	116114.0	44707.0
hsa-miR-25-3p	19:CG	0.0	1.0	116114.0	44707.0
hsa-miR-25-3p	19:CT	32.0	12.0	116114.0	44707.0
hsa-miR-25-3p	20:TA	5.0	2.0	116114.0	44707.0
hsa-miR-25-3p	20:TC	7.0	1.0	116114.0	44707.0
hsa-miR-25-3p	20:TG	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	21:GA	17.0	3.0	116114.0	44707.0
hsa-miR-25-3p	21:GC	5.0	1.0	116114.0	44707.0
hsa-miR-25-3p	21:GT	15.0	1.0	116114.0	44707.0
hsa-miR-25-3p	22:AC	21.0	7.0	116114.0	44707.0
hsa-miR-25-3p	22:AG	257.0	131.0	116114.0	44707.0
hsa-miR-25-3p	22:AT	2125.0	953.0	116114.0	44707.0
hsa-miR-25-3p	9:TC,11:GT	0.0	1.0	116114.0	44707.0
hsa-miR-25-3p	13:CT,22:AT	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	14:TC,20:TC	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	15:CT,22:AT	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	16:GC,19:CT	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	17:GC,21:GT	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	17:GT,22:AT	2.0	0.0	116114.0	44707.0
hsa-miR-25-3p	19:CT,20:TC	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	19:CT,22:AT	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	21:GA,22:AG	1.0	1.0	116114.0	44707.0
hsa-miR-25-3p	21:GA,22:AT	2.0	4.0	116114.0	44707.0
hsa-miR-25-3p	21:GT,22:AG	6.0	2.0	116114.0	44707.0
hsa-miR-25-3p	21:GT,22:AT	18.0	9.0	116114.0	44707.0
hsa-miR-25-5p	PM	582.0	162.0	585.0	162.0
hsa-miR-25-5p	21:GA	1.0	0.0	585.0	162.0
hsa-miR-25-5p	21:GT	1.0	0.0	585.0	162.0
